"AGENCY_ID","scaled_log_n_train_rows","scaled_n_train_years_active","scaled_mean_log_wp_train","scaled_mean_log_prev_wp_train","scaled_mean_log_prev_poly_train","scaled_sd_log_wp_train","scaled_iqr_log_wp_train","scaled_sd_log_prev_poly_train","scaled_mean_active_producers_train_clean","scaled_n_products_train","scaled_n_states_train","scaled_product_hhi","scaled_state_hhi","scaled_pl_share_train","scaled_slope_mean_log_wp_by_year"
5029,-0.712534,-0.818285,-1.073229,0.071184,0.584336,-2.145827,-1.781154,1.490702,-0.452567,-0.811998,-0.642924,-0.094628,0.628811,0.213626,-0.263024
5032,0.769027,0.653219,0.057161,-0.417603,-0.26172,0.658309,-0.620494,0.081054,0.151078,1.333612,-0.642924,-0.5085,0.628811,0.320123,-0.838747
5060,1.064576,0.653219,-0.409611,-0.947345,-0.861815,-0.248463,0.262538,-0.495286,-0.731173,0.414065,1.330703,-0.350933,-2.409555,-0.385472,0.252519
5066,-0.047568,0.653219,-0.442779,-0.900449,-0.780286,-0.127727,-0.339458,0.738668,-0.081093,-0.811998,-0.642924,-0.15577,0.628811,-1.643578,0.85223
5067,-1.552566,-2.289789,-1.43657,-0.052021,-0.617744,-0.118159,-0.397897,-0.294615,-0.545436,-0.965256,-0.642924,-0.094628,0.628811,-0.124047,0.094867
5074,0.696197,0.653219,1.121039,0.361748,-0.799683,1.491842,1.673931,0.394858,-0.173962,-0.198966,1.330703,-0.322697,-1.73172,-1.226452,-0.808049
5086,-1.087862,-0.818285,-0.412833,1.514935,2.186304,0.963325,0.189474,0.673632,-0.220396,-0.505482,-0.642924,-0.178748,0.628811,-0.279897,3.60045
5095,0.429154,0.162718,0.320216,0.207926,-0.039467,0.216558,0.546185,1.091874,-0.220396,0.873839,-0.642924,-0.466829,0.628811,-0.24184,1.225708
5107,0.063316,0.653219,-0.644004,-1.059095,-0.824115,-0.072544,-1.075682,-0.60814,-0.545436,-0.811998,-0.642924,-0.174094,0.628811,-0.354279,-0.151064
5109,1.13683,0.653219,0.012829,-0.59888,-0.520919,0.153627,-0.55759,-0.205702,-0.081093,1.027096,0.34389,-0.482104,-1.695285,0.068077,0.100474
5120,-0.064691,0.653219,-0.518507,-1.160137,-1.424946,0.23001,0.65789,-2.177866,-0.452567,-0.965256,-0.642924,-0.087608,0.628811,-1.643578,0.828132
5122,-1.149401,-1.799288,0.055451,-0.68447,-0.736794,-0.023962,0.338828,-0.224749,-0.081093,-0.352224,-0.642924,-0.301052,0.628811,-0.461721,0.094867
5124,0.475557,0.653219,-0.12376,-0.518523,-0.282542,0.519766,-0.319543,0.001361,-0.638304,0.873839,-0.642924,-0.425647,0.628811,0.460387,-0.688925
5134,0.769027,0.653219,-0.142726,-0.369009,-0.618174,0.558257,0.97726,0.557058,0.754723,0.720581,1.330703,-0.355401,-1.885049,-0.798096,-0.326847
5137,0.457306,0.653219,0.231659,-0.311845,-0.802428,-1.14247,-0.892403,-0.188887,-0.684738,0.107549,0.34389,-0.3565,-0.083015,-0.528117,-0.302895
5141,-2.703744,-2.289789,-3.755814,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.452567,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
5142,-1.149401,0.162718,1.52708,0.915779,0.918252,-2.2542,-2.278597,-0.303647,-0.313264,-1.731545,-0.642924,1.520862,0.628811,1.901993,0.787672
5145,-0.483133,-1.799288,-0.712896,0.601616,1.652107,0.22346,0.23752,1.045695,0.476118,-0.352224,1.330703,-0.22156,-1.939688,0.382463,0.094867
5148,-0.118283,-0.818285,-0.279055,-0.479867,-1.424946,-0.158202,0.175606,-2.177866,0.197512,-0.811998,0.34389,-0.128674,-1.415944,-1.643578,-2.579831
5151,0.638905,0.653219,0.690859,-0.136425,-0.603507,0.383351,0.337485,-0.152638,-0.127528,0.720581,-0.642924,-0.464378,0.628811,-0.110358,-0.091348
5174,0.723425,0.653219,0.707061,-0.004432,-0.567503,0.602332,0.835529,-0.239087,-0.452567,0.720581,-0.642924,-0.48818,0.628811,0.085969,0.073092
5176,0.283461,0.653219,-0.083849,-0.626061,-0.823134,-0.894132,-0.249214,-0.202496,0.801157,-0.198966,-0.642924,-0.311523,0.628811,-0.560209,0.196614
5190,-1.552566,0.653219,0.347922,-0.007879,0.301918,-2.108281,-1.959304,0.085121,-0.638304,-1.884803,-0.642924,3.782548,0.628811,1.901993,1.102696
5211,-1.149401,-1.799288,-0.89741,0.560329,0.785314,-0.38539,0.337423,2.09245,-0.824041,-1.118514,-0.642924,0.013071,0.628811,-1.643578,0.094867
5215,0.631457,0.653219,-0.867822,-1.18201,-0.586561,0.255685,-0.285818,-0.633708,-0.26683,0.567323,0.34389,-0.454469,0.202609,0.354835,-0.292809
5232,0.756252,0.653219,1.253557,0.635898,-0.318928,0.028357,0.332653,0.192204,-0.545436,0.873839,1.330703,-0.466396,-0.091243,0.073808,-0.420047
5246,0.781609,0.653219,-0.788328,-1.042765,-0.339865,0.182292,-0.346781,0.358657,-0.127528,0.567323,0.34389,-0.389318,-1.682602,0.156068,0.466738
5252,-1.367268,-0.327783,0.444637,0.456717,0.926277,1.531886,2.546803,0.292738,0.847592,-1.731545,-0.642924,1.548784,0.628811,1.901993,1.372132
5256,0.078014,0.653219,0.555361,0.006478,-1.150056,-1.143203,-0.777155,-0.53356,0.476118,-0.505482,-0.642924,-0.241753,0.628811,-1.263695,-0.395772
5262,-2.703744,-2.289789,0.526428,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
5275,0.870348,0.653219,0.118779,-0.041914,-0.7333,0.091335,0.209728,0.802951,0.151078,-0.65874,1.330703,-0.227761,-2.476401,-1.643578,-0.090248
5278,0.781609,0.653219,0.980787,0.237025,-0.241846,0.559722,0.008691,0.275209,-0.359699,1.333612,-0.642924,-0.510814,0.628811,0.209789,-0.157867
5325,0.305906,0.653219,-0.287503,0.02773,-0.144763,0.336778,0.566124,1.256284,0.429683,-0.045709,0.34389,-0.355892,-0.614304,-0.924881,-0.785463
5326,0.638905,0.653219,0.068309,0.048165,0.024342,0.3529,-0.086007,0.904183,-0.173962,0.873839,-0.642924,-0.47686,0.628811,-0.014532,-0.235253
5352,0.668045,0.653219,0.972346,0.281361,-0.606698,0.5424,1.207867,-0.239973,0.661855,0.873839,-0.642924,-0.475066,0.628811,-0.040363,0.073544
5359,-1.454759,-1.308786,-1.516942,0.043074,0.94501,-0.579338,-0.907418,0.982187,-0.545436,-1.578287,-0.642924,0.814085,0.628811,1.901993,-3.940354
5384,0.623942,0.653219,-0.209035,-0.676879,-0.468859,0.121187,-0.609159,-0.206868,-0.359699,0.720581,-0.642924,-0.463277,0.628811,0.145472,-0.225894
5411,-0.606381,-1.308786,-1.528694,-1.364743,-0.839679,-0.863963,-0.242558,0.138216,-0.638304,-0.65874,-0.642924,-0.206815,0.628811,-0.461721,-1.705209
5417,0.775342,0.653219,1.352488,0.623117,-0.298453,0.444998,0.72449,0.35799,-0.499001,1.180354,1.330703,-0.484884,0.058701,-0.019652,-0.005259
5428,-0.834273,-1.799288,-0.884895,-1.039794,-0.247586,0.093487,-0.142555,-0.755934,-0.731173,-0.811998,0.34389,-0.042773,-1.554065,1.114089,0.094867
5430,-2.367046,-2.289789,0.205795,2.456199,2.995574,3.76708,0.299739,-2.177866,-0.127528,-1.731545,-0.642924,1.520862,0.628811,1.901993,0.094867
5434,0.536451,0.653219,-0.185535,-0.917194,-0.244473,0.727391,-0.5122,-0.152106,-0.26683,0.414065,-0.642924,-0.445044,0.628811,0.52718,0.261315
5436,0.457306,0.653219,0.145622,-0.117471,-0.240721,0.645659,1.03122,0.837581,0.011775,0.414065,-0.642924,-0.425028,0.628811,-0.328928,1.122803
5444,-0.87917,-2.289789,-0.315802,2.456199,2.995574,-0.300703,-0.241081,-2.177866,0.011775,-0.352224,0.34389,-0.286922,-1.750448,-0.809326,0.094867
5446,0.593183,0.653219,0.584769,-0.088512,-0.303297,0.333579,-0.140697,0.21747,-0.406133,0.873839,-0.642924,-0.462242,0.628811,0.213626,0.076986
5447,-2.703744,-2.289789,-1.523305,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
5467,0.092456,0.653219,-0.537439,-0.909611,-1.095605,-1.175222,-0.230353,-0.297305,0.383249,-0.505482,-0.642924,-0.243796,0.628811,-1.083751,-0.049642
5468,1.064576,0.653219,1.471864,0.712884,-0.405628,2.15783,2.891914,0.213909,1.636974,1.48687,2.317516,-0.480112,-1.484502,-0.004228,0.693932
5473,-2.128155,-1.308786,-2.232996,0.933237,1.728055,-1.5412,-1.651267,1.883176,-0.824041,-1.731545,-0.642924,1.77216,0.628811,1.901993,-3.228778
5475,-0.751164,-0.818285,-2.880324,-1.707141,-0.319816,-0.842648,-0.340804,1.454876,1.776277,-1.271771,-0.642924,0.16385,0.628811,-1.643578,0.165678
5477,-0.87917,-0.327783,-1.154548,0.29619,1.096823,-0.944606,-1.13091,1.261514,-0.452567,-0.811998,-0.642924,0.182632,0.628811,0.442052,0.886092
5480,0.85905,0.653219,0.760998,-0.122809,-0.468963,0.194216,0.827292,-0.083315,1.079763,0.720581,0.34389,-0.449306,-0.94286,0.165886,0.227364
5481,0.709922,0.653219,-0.282351,-0.879897,-0.411809,0.372347,-0.777657,-0.174062,-0.499001,0.873839,-0.642924,-0.482849,0.628811,0.261068,0.275381
5495,0.457306,0.653219,-0.461632,-0.83829,-0.452871,0.653771,-0.302218,-0.15149,-0.359699,0.414065,-0.642924,-0.413607,0.628811,0.26864,0.118671
5500,0.593183,0.653219,1.013874,0.656235,-0.418072,1.125896,1.371954,1.2024,1.172631,-0.045709,1.330703,-0.323566,-1.399036,-1.373439,-0.23293
5510,0.390069,0.653219,-0.676269,-1.447454,-0.515564,0.492863,-0.498029,-0.296665,-0.499001,0.260807,-0.642924,-0.40581,0.628811,0.172446,-0.077504
5527,-0.047568,-1.308786,-0.278439,0.287918,0.740592,-0.318572,0.089426,1.468753,0.568986,-0.198966,1.330703,-0.238227,-2.116838,0.424672,0.522462
5534,0.940261,0.653219,1.284426,0.513053,-0.234106,0.370196,0.801236,0.006072,-0.220396,1.333612,1.330703,-0.500167,-0.465143,0.505925,-0.205106
5540,1.378768,0.653219,0.144378,-0.432363,-0.32359,0.418482,0.640156,0.12929,2.426356,1.180354,1.330703,-0.474744,-2.517733,0.25956,0.239471
5541,-2.703744,-2.289789,-1.782321,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.545436,-1.884803,-0.642924,3.782548,0.628811,1.901993,0.094867
5548,0.709922,0.653219,0.796419,0.177121,-0.364175,0.261419,0.11619,-0.007804,-0.406133,1.180354,-0.642924,-0.492736,0.628811,0.231766,-0.146791
5549,0.91937,0.653219,0.342599,-0.181724,-0.702096,0.796051,0.557361,-0.012038,1.869145,0.873839,2.317516,-0.41369,-1.552451,-0.507177,-0.007489
5550,1.184294,0.653219,0.560148,0.346909,-0.560741,0.094003,0.071534,0.399748,1.2655,0.414065,2.317516,-0.409192,-2.455242,-0.604643,-0.687221
5553,0.577366,0.653219,0.806499,0.24891,-0.59325,0.363184,0.771363,-0.220873,-0.684738,0.414065,-0.642924,-0.453877,0.628811,-0.060119,-1.596492
5554,0.660855,0.653219,1.274379,0.465857,-0.391223,0.053449,0.220782,0.154817,0.058209,0.873839,-0.642924,-0.475604,0.628811,-0.057401,0.440645
5555,0.1742,0.653219,-0.02446,-0.894771,-1.031402,-0.486967,-1.239809,-0.592901,-0.406133,-0.505482,-0.642924,-0.279256,0.628811,-0.911952,0.309991
5562,-1.288123,-2.289789,-1.857299,1.892382,2.422369,-0.907162,-0.32058,0.05893,-0.684738,-0.65874,0.34389,-0.19802,-0.94286,-0.225349,0.094867
5563,-0.791679,-0.327783,-1.441833,-0.603835,0.189066,-1.35062,-1.326962,1.524825,0.429683,-1.118514,-0.642924,0.073633,0.628811,-0.710533,0.470912
5566,0.775342,0.653219,1.667402,1.053022,-0.626078,0.623384,0.98044,0.495367,1.869145,0.260807,1.330703,-0.381032,-1.505093,-0.966942,-0.332867
5577,-0.351046,-0.818285,0.437165,0.600673,-0.219349,-0.799852,0.144607,1.520336,-0.638304,-0.65874,-0.642924,-0.204998,0.628811,-1.536136,-1.069129
5578,0.668045,0.653219,0.910291,0.215791,-0.153026,-0.405205,-0.508466,0.118197,-0.731173,0.873839,-0.642924,-0.471645,0.628811,0.360441,0.043238
5585,0.730095,0.653219,1.813975,0.871476,-0.494611,0.623408,0.558139,0.095287,-0.545436,1.027096,-0.642924,-0.492533,0.628811,-0.099539,0.372214
5588,0.134334,-0.327783,-0.560372,-1.057366,-1.032386,0.041605,0.414323,-0.774504,-0.452567,0.260807,-0.642924,-0.40911,0.628811,-0.816278,-1.968966
5603,-0.064691,0.653219,-0.186166,-0.688676,-0.353047,0.564191,-0.479251,-0.279305,-0.824041,-0.965256,-0.642924,-0.087608,0.628811,0.468677,0.092406
5613,-0.401389,0.653219,-1.344648,-0.151027,0.83269,-0.914817,-0.826147,0.648982,-0.290047,-0.505482,0.34389,0.205271,-1.395063,1.215754,-0.352515
5617,-2.128155,-1.799288,-1.903319,-1.950871,-0.35641,-1.726173,-1.740732,-1.909716,-0.290047,-1.731545,-0.642924,1.77216,0.628811,1.901993,0.094867
5618,0.756252,0.653219,1.217507,0.583227,-0.768775,-0.603537,-0.285249,0.740763,1.126197,-0.505482,1.330703,-0.275345,-1.857501,-1.643578,0.259326
5641,0.484534,0.653219,-0.458211,-0.955286,-0.288773,0.730348,-0.157788,0.025915,-0.452567,0.567323,-0.642924,-0.425514,0.628811,0.283363,0.03566
5660,0.623942,0.653219,-0.152884,-0.668136,-0.428294,0.527764,1.045555,-0.243264,-0.824041,0.567323,-0.642924,-0.460231,0.628811,0.373169,-0.201499
5665,-0.976977,-0.818285,-0.005067,-0.761648,-1.248125,-0.316664,-0.268163,-1.312398,-0.638304,-0.352224,-0.642924,-0.238227,0.628811,-1.170835,-1.21838
5672,1.132749,0.653219,0.171709,-0.325405,-0.413543,0.867082,1.406796,0.077939,-0.684738,1.333612,1.330703,-0.479647,-1.744593,0.199417,-0.02349
5682,0.623942,0.653219,0.822013,0.187634,-0.471916,0.38548,0.811053,0.000175,-0.545436,0.720581,0.34389,-0.441195,0.198886,0.112944,-0.072067
5685,0.475557,0.653219,-0.603279,-0.933954,-0.413674,0.444757,-0.013822,0.184794,-0.638304,0.567323,-0.642924,-0.416907,0.628811,0.070764,0.039755
5687,0.484534,0.653219,2.109098,1.177053,-0.850149,0.177513,-0.666292,-0.440805,0.847592,0.107549,-0.642924,-0.399861,0.628811,-0.525952,-0.140099
5688,-2.128155,-2.289789,-1.989549,-0.056052,0.542476,2.686188,0.786154,-0.884045,-0.406133,-1.578287,-0.642924,0.766966,0.628811,1.901993,0.094867
5713,-0.712534,0.653219,1.767445,0.930234,0.688746,-0.818059,0.102898,-1.242963,-0.313264,-1.578287,-0.642924,0.766966,0.628811,1.901993,-0.62531
5728,0.001777,-0.327783,-0.554593,-0.222765,0.009916,-0.404518,0.278896,1.125685,-0.220396,-0.198966,-0.642924,-0.339095,0.628811,-0.253158,0.575679
5733,0.55306,0.653219,0.401099,0.301524,0.034492,0.637043,0.900958,1.089202,-0.220396,1.180354,0.34389,-0.481183,0.531564,-0.012615,0.516118
5735,0.212241,0.653219,-0.321808,-0.386888,0.498101,0.648263,-1.496244,0.086862,1.822711,-1.118514,1.330703,0.212448,-1.959972,1.901993,-0.028564
5748,0.528021,0.653219,-0.244824,-0.862016,-0.909406,-0.112163,-0.048298,-0.788175,-0.359699,0.107549,-0.642924,-0.41728,0.628811,-0.4008,-0.203169
5752,0.98543,0.653219,0.46675,-0.094096,-0.12488,0.261676,-0.046836,0.053726,-0.406133,1.640128,0.34389,-0.500885,-0.767539,0.580272,0.005904
5757,-2.703744,-2.289789,-1.327307,-2.357249,-1.003121,-3.191196,-2.468346,-2.177866,-0.638304,-1.884803,-0.642924,3.782548,0.628811,1.901993,0.094867
5774,0.536451,0.653219,0.164843,-0.371276,-0.31713,0.339465,0.355115,0.15361,-0.638304,0.720581,0.34389,-0.435624,0.432434,0.201566,-0.092363
5783,0.709922,0.653219,0.65284,-0.088449,-0.410032,0.217805,-0.154184,0.013928,-0.824041,0.873839,-0.642924,-0.482849,0.628811,0.055952,0.165043
5786,-0.303582,-0.327783,0.166106,0.030071,-0.540842,-0.617963,0.16702,1.140698,-0.731173,-0.965256,-0.642924,-0.094628,0.628811,-1.643578,0.770455
5817,-2.367046,-1.799288,-1.639621,0.297724,1.245664,-2.641589,-2.249705,2.399895,0.197512,-1.884803,-0.642924,3.782548,0.628811,1.901993,0.094867
5830,0.063316,-0.818285,-0.333207,0.466867,0.102143,0.59135,-0.088518,1.746283,0.290381,-0.811998,1.330703,-0.126244,-2.235267,-1.643578,0.199172
5835,-0.258684,-1.308786,0.914542,0.358501,-0.304328,0.364332,0.122757,-0.053953,-0.452567,0.873839,-0.642924,-0.493014,0.628811,0.368773,1.054607
5840,0.092456,-0.818285,0.145709,-0.044194,-0.634701,0.289163,0.236399,-0.410496,-0.545436,0.720581,0.34389,-0.449847,-0.296342,0.035903,-4.0543
5854,-0.675621,0.653219,2.618584,1.580465,0.919966,-0.596099,0.391109,-0.976124,-0.731173,-1.425029,-0.642924,0.642356,0.628811,1.740831,0.281974
5856,0.316905,0.162718,-0.093461,0.435933,1.116935,0.191546,-0.330693,0.515093,-0.034659,-0.045709,1.330703,-0.06453,-2.428962,1.192879,0.241866
5872,0.248614,0.653219,0.576929,-0.073522,-0.744924,-1.083809,-0.916252,0.089025,-0.26683,0.107549,-0.642924,-0.342737,0.628811,-0.513106,0.178997
5873,-0.326975,-0.327783,0.617158,0.356026,-0.514839,1.632136,1.696699,1.178197,2.194185,-0.965256,-0.642924,-0.091274,0.628811,-1.643578,0.787168
5874,0.224543,-0.327783,-0.598191,-0.309671,0.164523,-0.054166,-1.073221,1.114894,-0.220396,0.414065,-0.642924,-0.419382,0.628811,0.049829,0.904125
5880,-2.703744,-2.289789,-0.263103,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
5888,0.668045,0.653219,0.843808,0.132564,-0.697044,0.572713,1.263072,-0.222717,-0.545436,0.873839,-0.642924,-0.475066,0.628811,-0.25618,0.192562
5890,-1.942857,-2.289789,-2.018372,-1.817913,-1.424946,0.598015,0.637829,-2.177866,-0.870475,-1.425029,-0.642924,0.390019,0.628811,-1.643578,0.094867
5898,0.78783,0.653219,1.117097,0.328711,-0.141229,0.309906,0.156315,0.278299,0.151078,1.333612,0.34389,-0.508889,0.483319,0.409121,-0.067029
5907,0.781609,0.653219,0.244128,-0.187768,-0.082477,0.427756,-0.338259,0.453986,0.522552,1.180354,2.317516,-0.464604,-0.39554,0.424672,-0.227788
5911,0.703088,0.653219,1.305992,0.550018,-0.405533,0.373931,0.962301,0.086645,0.243946,0.873839,0.34389,-0.481359,0.547635,0.040568,0.104335
5912,1.077792,0.653219,0.795554,0.204255,-0.662382,1.78581,2.584975,0.277165,2.054882,0.873839,2.317516,-0.375242,-2.31029,-0.799394,0.065806
5914,-2.703744,-2.289789,-1.246755,2.456199,2.995574,-3.191196,-2.468346,-2.177866,0.986894,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
5918,0.96064,0.653219,-0.078324,-0.584306,-0.47885,0.751326,0.39262,-0.029022,0.336815,1.48687,0.34389,-0.483172,-0.950033,0.085969,0.020635
5919,0.593183,0.653219,1.302147,0.495622,-0.740445,0.405732,0.820405,-0.306839,7.348386,0.567323,0.34389,-0.454036,0.356174,-0.326651,0.464149
5920,0.283461,0.653219,-0.098088,-0.646571,-0.570244,1.46397,-0.411622,0.07959,-0.731173,-0.198966,-0.642924,-0.327229,0.628811,-0.363233,0.2337
5922,0.78783,0.653219,0.412035,-0.149137,-0.468593,0.636029,0.927955,-0.105862,1.544105,0.873839,1.330703,-0.48076,-0.244142,0.142537,0.071445
5931,0.696197,0.653219,0.30125,-0.285674,-0.394816,0.245145,0.307714,0.035706,-0.406133,0.873839,-0.642924,-0.487521,0.628811,0.233489,-0.300385
5938,0.955592,0.653219,1.220639,0.586213,-0.374284,1.164064,1.800385,0.340218,0.94046,1.180354,1.330703,-0.497537,-1.037122,-0.186196,-0.633511
5946,0.830114,0.653219,0.037796,-0.414117,-0.382449,0.559583,0.360497,-0.018196,0.011775,1.640128,0.34389,-0.517425,0.490488,0.306486,-0.294973
5947,0.675173,0.653219,-0.182545,-0.484656,-0.579026,0.744728,0.863753,-0.456408,-0.313264,0.873839,-0.642924,-0.491393,0.628811,0.220904,-1.343462
5949,-0.751164,0.162718,-0.044584,-0.610572,-0.124549,0.451179,0.499605,-0.457929,-0.731173,-1.425029,-0.642924,0.52572,0.628811,0.838322,0.914479
5955,-1.03057,0.653219,-0.279185,-0.679757,0.04055,-1.485863,-1.500387,-1.629614,-0.290047,-1.731545,-0.642924,1.520862,0.628811,1.901993,-1.312071
5956,1.299014,0.653219,0.111857,-0.360127,-0.560535,0.027774,-0.037235,0.115826,0.011775,1.027096,2.317516,-0.442548,-2.56575,-0.222479,0.081588
5960,0.970645,0.653219,0.618732,-0.074826,-0.583775,0.71587,0.730662,0.00814,0.151078,1.027096,0.34389,-0.466034,-1.198108,-0.212534,-0.160235
5986,0.466481,0.653219,0.692682,0.150509,-0.612061,0.154841,0.452552,-0.161505,-0.034659,0.414065,-0.642924,-0.415812,0.628811,-0.067768,-0.129853
5993,0.81825,0.653219,1.042124,0.329301,-0.131166,0.746168,0.4055,0.298591,-0.359699,1.640128,-0.642924,-0.522304,0.628811,0.386133,-0.037652
6000,-2.367046,-2.289789,-2.407466,-1.018435,-1.424946,1.304569,-0.679877,-2.177866,-0.870475,-1.731545,-0.642924,1.520862,0.628811,-1.643578,0.094867
6011,0.653603,0.653219,1.024419,0.154353,-0.756218,0.368947,0.534025,-0.299435,0.290381,0.720581,-0.642924,-0.474077,0.628811,-0.294378,-0.322164
6030,0.68224,0.653219,1.158151,0.463861,-0.477142,0.322349,0.657603,0.029058,-0.777607,0.873839,-0.642924,-0.478126,0.628811,-0.037464,-0.420703
6031,-1.454759,-2.289789,-1.309774,2.456199,2.995574,0.227014,0.469981,-2.177866,0.290381,-1.118514,0.34389,0.107308,-1.673441,-1.643578,0.094867
6034,1.018938,0.653219,0.581037,-0.095431,-1.31814,-0.02997,0.421766,-1.078881,0.151078,-0.045709,1.330703,-0.303908,-2.500793,-1.46227,-0.248823
6035,0.847596,0.653219,0.483915,0.162772,-0.274655,0.560913,0.103423,0.304301,-0.59187,1.333612,0.34389,-0.509668,-0.010072,0.017634,-0.566029
6047,0.631457,0.653219,0.270613,-0.303265,-0.365098,0.222875,0.006462,-0.095839,1.869145,0.720581,-0.642924,-0.461945,0.628811,0.29037,-0.337724
6052,0.294759,0.653219,0.157128,-0.203903,-0.586992,-0.403385,0.091043,0.721937,-0.313264,-0.352224,-0.642924,-0.322355,0.628811,-0.963605,0.821737
6074,-1.454759,-1.799288,-0.169699,1.250513,1.523678,-1.744332,-2.125925,1.580343,0.104644,-1.425029,0.34389,0.814085,-1.826925,1.901993,0.094867
6084,0.756252,0.653219,0.669874,0.004708,-0.463087,0.367543,0.266523,-0.058758,1.311934,1.027096,0.34389,-0.495109,0.477725,0.156907,-0.28806
6092,0.749789,0.653219,1.014748,0.277962,-0.482933,0.426851,0.077346,0.05657,0.429683,0.873839,-0.642924,-0.493187,0.628811,-0.052259,0.048365
6097,0.224543,0.653219,-1.098126,-1.559987,-0.612163,0.843545,-0.185269,-0.357575,-0.452567,-0.505482,-0.642924,-0.284356,0.628811,0.049829,0.125157
6110,-0.030792,-0.818285,-0.651563,-0.282732,-0.019,-0.793379,-0.121394,1.047928,0.151078,0.107549,0.34389,-0.380989,-0.844017,-0.558199,-0.714092
6111,-0.640279,-1.799288,-0.558472,-1.136782,-0.416156,1.061283,-0.235417,-0.253918,-0.731173,0.567323,-0.642924,-0.441546,0.628811,0.360441,0.094867
6124,-0.175575,0.653219,-0.887004,-0.190551,0.972562,-0.437986,-0.310554,0.944787,-0.290047,-0.045709,0.34389,-0.183812,-1.05412,0.864265,-0.039498
6138,0.924642,0.653219,0.650008,0.095519,-0.68178,0.634057,1.021982,-0.178895,0.058209,1.027096,1.330703,-0.461704,-1.027408,-0.356332,-0.125315
6142,-0.483133,0.653219,-1.329067,-0.742113,0.235236,-0.187042,-0.388244,0.73663,-0.91691,-1.118514,-0.642924,0.170774,0.628811,0.888973,0.112586
6144,0.646286,0.653219,0.136174,-0.424672,-0.110095,0.976352,0.008313,0.086229,0.894026,0.720581,-0.642924,-0.472538,0.628811,0.540747,-0.102002
6150,-1.149401,-1.799288,-1.355898,0.725315,1.153691,-0.080129,-0.284271,2.032722,1.079763,-0.965256,-0.642924,-0.049754,0.628811,-1.052649,0.094867
6152,0.199753,0.653219,0.038963,-0.31291,-0.682947,-1.223779,-1.433744,0.446222,-0.127528,-0.045709,-0.642924,-0.300799,0.628811,-0.770822,-0.044842
6155,0.448027,0.653219,1.304601,0.319329,-0.708253,0.20595,-0.333649,0.181351,-0.91691,0.107549,-0.642924,-0.395029,0.628811,-0.596023,0.817828
6166,-1.454759,0.653219,0.322018,-0.135072,0.302857,-2.041862,-2.249965,-2.006149,-0.499001,-1.731545,-0.642924,2.79306,0.628811,1.901993,0.327742
6167,0.419554,0.162718,0.941761,0.684055,0.157668,0.358404,1.476437,1.015007,0.801157,0.414065,0.34389,-0.434675,-0.113518,0.066639,0.827185
6182,-0.712534,-1.799288,0.464744,1.285815,1.522068,-0.595601,-0.41131,1.772016,-0.081093,-0.965256,0.34389,-0.094628,-1.554065,-1.643578,0.094867
6187,0.528021,0.653219,-0.277525,-0.812439,-0.318985,0.57528,-0.229301,0.132536,-0.499001,0.720581,-0.642924,-0.444202,0.628811,0.257141,-0.113996
6189,-1.942857,-1.308786,-1.325681,2.456199,2.995574,-0.843208,-0.791288,-2.177866,0.290381,-1.578287,1.330703,0.95544,-2.440859,-1.643578,-2.795876
6209,-1.454759,-2.289789,-0.065352,2.456199,2.995574,-1.334376,-0.890334,-2.177866,-0.452567,-0.811998,-0.642924,-0.175403,0.628811,-1.643578,0.094867
6217,0.063316,-0.818285,-0.713269,-0.796813,0.20725,-0.061376,-0.577259,0.999709,1.2655,0.567323,-0.642924,-0.455216,0.628811,0.354835,1.774274
6221,0.493416,0.653219,0.44684,-0.1193,-0.77191,-0.316399,-0.263423,-0.074872,-0.59187,0.107549,0.34389,-0.384666,-0.143487,-0.576094,0.536713
6222,-0.375836,-0.818285,0.554133,0.385981,-0.319816,-0.728453,-0.529209,1.419548,1.033329,-0.811998,-0.642924,-0.175403,0.628811,-1.643578,0.775048
6227,-1.942857,-1.308786,-1.487991,-5.266505,-1.424946,1.253269,0.092189,-2.177866,-0.359699,-1.425029,-0.642924,0.390019,0.628811,-1.643578,6.002008
6238,0.248614,0.653219,-0.291073,-0.831077,-0.984222,-0.271974,-0.136641,-0.558519,-0.406133,-0.352224,-0.642924,-0.297133,0.628811,-0.872802,-0.050253
6250,-1.454759,-0.327783,0.224728,1.619183,1.435502,0.598929,0.522714,0.280996,-0.499001,-1.425029,-0.642924,1.238151,0.628811,0.572404,-3.98247
6256,-0.606381,-1.308786,0.371705,0.477323,0.048561,-0.450636,0.278272,1.75973,0.476118,-0.811998,-0.642924,-0.175403,0.628811,-1.643578,1.790896
6261,-1.454759,-2.289789,0.600674,2.456199,2.995574,-1.336026,-1.232048,-2.177866,-0.731173,-0.811998,-0.642924,-0.175403,0.628811,-1.643578,0.094867
