"AGENCY_ID","log_n_train_rows","n_train_years_active","mean_log_wp_train","mean_log_prev_wp_train","mean_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train_clean","n_products_train","n_states_train","product_hhi","state_hhi","pl_share_train","slope_mean_log_wp_by_year","n_train_rows","has_trend_support","n_years_for_trend"
7887,3.25809653802148,7,8.34237191338514,8.32683717015829,4.67195323446926,2.14414859920451,3.72784968867288,2.28751301986141,2,5,1,0.248,1,1,0.216409243477078,25,TRUE,7
7915,4.7361984483945,7,9.32335911137486,9.45035589611055,1.69684495175451,2.46994078249797,3.29288886813061,2.68569643476195,23,18,3,0.0597540919414206,0.94799906022398,0.353982300884956,0.101594020200585,113,TRUE,7
7933,4.80402104473326,7,7.72341614562963,7.64361008651346,0.589093865854176,2.07123254952963,3.18465657961307,2.0588287264904,15,13,3,0.0988320469913257,0.511098968649682,0.0909090909090909,0.0160099611335538,121,TRUE,7
7944,0.693147180559945,1,8.44677072711969,11.5129254649702,11.5129254649702,0,0,0,15.5,1,1,1,1,0,0,1,FALSE,1
7949,3.71357206670431,5,6.42881748265307,7.95478165951673,4.31690615988353,1.0592845509039,1.26019569161365,4.93878721274848,72,10,2,0.115,0.82,0.425,-0.0118804961651316,40,TRUE,5
7958,4.62497281328427,7,8.2078041576681,8.34366846274845,1.64087328737357,2.09070734353826,2.99708945379802,2.2010690056811,41,16,1,0.0644054504460347,1,0.405940594059406,0.0176565140138649,101,TRUE,7
7976,1.09861228866811,2,7.44984952094938,7.96689208811515,3.35769169316734,0.494606838426924,0.349739849472918,0.196315283621241,6,1,1,1,1,1,0,2,FALSE,2
7984,3.91202300542815,7,7.00593668876913,7.41039053438208,4.81976341298228,2.02977671369172,2.60555968294331,5.01029235884307,15.5,17,1,0.0770512286547272,1,0.408163265306122,-0.0886067235285911,49,TRUE,7
7985,4.97673374242057,7,8.34241950659793,8.26852759576505,2.41812228163878,1.98939831338581,3.27155606723531,2.89508003951461,19,20,2,0.0588348765432099,0.741126543209877,0.548611111111111,0.102050974540944,144,TRUE,7
7993,3.49650756146648,7,7.46618269460809,6.91799853392248,3.37377692625663,1.67850858195134,2.91471776284905,1.64936525400622,9,8,2,0.244140625,0.6953125,0.875,-0.00525079529834238,32,TRUE,7
7996,5.12989871492307,7,7.97400716311233,8.09123907206253,1.93025787999155,1.84311172187607,2.51101339290002,2.66753859328273,8,19,2,0.0690901360544218,0.547902494331066,0.398809523809524,-0.044785072201229,168,TRUE,7
8001,3.55534806148941,6,6.38324647591084,7.87943997564068,4.13210961860957,1.45065484094923,2.22607613839943,4.96720974311207,7,10,1,0.117647058823529,1,0.382352941176471,0.323354220322976,34,TRUE,6
8003,4.92725368515721,7,8.68999355143079,8.83775624399737,1.44566379851861,1.97293970492543,3.23164258321383,2.80603402885109,35,16,3,0.0752837125046619,0.595183547338697,0.255474452554745,-0.0181037915546715,137,TRUE,7
8005,3.46573590279973,4,7.48500142115319,8.81983928465802,4.82800100143913,2.22325930676568,3.39953321246415,5.77500211295392,72,10,3,0.115504682622268,0.637877211238293,0,0.173722097580319,31,TRUE,4
8008,4.59511985013459,7,10.0750442926545,10.2124318547018,2.01256462334208,1.85634476695065,2.59166506384869,2.98129421807529,107,16,1,0.0685131195335277,1,0.357142857142857,-0.0332726520873354,98,TRUE,7
8009,2.07944154167984,3,8.52027552384602,9.74218113467498,7.10650983650084,0.508545605682545,0.843243374104427,4.15277425507901,12,3,1,0.387755102040816,1,1,0.303862955737037,7,TRUE,3
8017,3.87120101090789,6,7.11152073823439,7.59600235218766,0.824805658668707,1.73745269845387,2.60752786774686,1.65406254622431,26,14,1,0.0765052059755545,1,0.212765957446809,-0.429304129144915,47,TRUE,6
8032,4.44265125649032,5,8.02384678339598,8.79666687325225,4.22999562508249,1.90130482810054,2.82958239910012,4.40412787799989,16,18,1,0.0578231292517007,1,0.535714285714286,0.034237632563686,84,TRUE,5
8039,2.19722457733622,7,10.28743798248,10.8967591115186,7.04354419222148,1.22856766625314,0.326155962152674,1.81308831869264,2,2,1,0.78125,1,1,-0.254039659681274,8,TRUE,7
8041,1.79175946922805,4,6.78177256469885,8.4534845035878,6.04703823730867,0.769810675339428,0.0901230618382103,4.99358478060858,5,2,1,0.68,1,1,-0.221163270958649,5,TRUE,4
8043,2.19722457733622,4,6.34727677691725,7.61264464111641,4.55796277376682,0.264457905650039,0.417783730836048,4.31513587311616,7,2,1,0.5,1,1,0.0601047123640615,8,TRUE,4
8047,3.46573590279973,2,8.43775885532189,10.1198739727245,6.939843413117,1.7898450103226,2.86249238113539,5.51496856590073,22,18,1,0.0593132154006243,1,0.387096774193548,0,31,FALSE,2
8050,5.03043792139244,7,8.38438524916099,8.53587634306195,3.7435525493211,2.17407679360225,1.98577901811637,3.24140913255906,8,21,2,0.061547783933518,0.683171745152355,0.671052631578947,-0.0190000051602091,152,TRUE,7
8079,4.70048036579242,7,7.76245648104161,7.96421168359776,2.57408605872303,1.79715886613075,2.66292050192441,2.95331839694919,7,18,1,0.0603484555172124,1,0.522935779816514,-0.113239383639027,109,TRUE,7
8088,4.58496747867057,7,7.86693325214296,8.32623659436218,3.23908089275548,2.16007533351478,2.35893936850813,3.28486581257848,16,20,1,0.0662132001275375,1,0.56701030927835,0.00237190283920269,97,TRUE,7
8089,3.78418963391826,7,6.8653571937796,7.3189939971246,3.39932472616087,2.52774794052446,4.56691672519764,3.44789991098146,13,7,1,0.159545700378583,1,0.511627906976744,-0.00107367585507365,43,TRUE,7
8091,2.77258872223978,2,6.91259175888137,7.7997654837785,4.10640887881616,2.07847846560635,2.48156973553768,1.1241331581337,11,6,2,0.182222222222222,0.68,1,0,15,FALSE,2
8092,3.46573590279973,5,8.20082383496075,9.01655355980726,5.98235380802605,2.10633011081032,3.74439603557774,3.4204490402729,15,7,1,0.144640998959417,1,1,0.0317721716870251,31,TRUE,5
8102,4.85981240436167,7,8.52725535260319,8.59785424840644,2.93884460899535,2.06869703287179,2.66900857774318,3.04357420207499,6,20,1,0.053955078125,1,0.5625,-0.0213280378929176,128,TRUE,7
8104,4.70953020131233,7,8.71367938750652,9.04538115733536,1.77927029913176,2.7521820743084,4.28534519124911,4.18063292390342,19,11,2,0.111074380165289,0.52,0.00909090909090909,0.0814162441538584,110,TRUE,7
8125,4.63472898822964,7,9.0493613210872,9.1884351844933,1.50792518450016,2.0786733123153,2.43331356084867,2.32561547834079,34,16,2,0.0651672433679354,0.961553248750481,0.333333333333333,-0.153484286607094,102,TRUE,7
8127,4.90527477843843,7,8.78586646391679,8.92154879567004,2.8393058042495,2.053586061135,2.56655239808483,3.0634873956395,42,21,1,0.0512363555357541,1,0.537313432835821,-0.0776318242295338,134,TRUE,7
8133,2.07944154167984,1,6.73840450754033,11.5129254649702,11.5129254649702,1.48900659424279,2.51406619015213,0,29,7,1,0.142857142857143,1,0,0,7,FALSE,1
8136,3.55534806148941,7,6.10072298866735,7.29096178843798,4.41690459618567,1.88354826773625,3.60367972412867,3.31204842090056,15.5,10,1,0.145328719723183,1,0.764705882352941,-0.286666003236592,34,TRUE,7
8145,0.693147180559945,1,6.93537044601511,11.5129254649702,11.5129254649702,0,0,0,17,1,1,1,1,1,0,1,FALSE,1
8149,4.79579054559674,7,7.77657463213243,8.05492606225906,3.13991516698418,1.73039268398951,2.2465860346682,3.15569587442772,6,16,3,0.0940277777777778,0.535,0.583333333333333,0.00997986081248243,120,TRUE,7
8150,4.70048036579242,7,8.91722861980514,9.18880001992602,2.54365964132754,2.23735286283185,3.71421604751983,3.3072010793498,24,21,1,0.0584967595320259,1,0.477064220183486,-0.0952832083903843,109,TRUE,7
8153,5.03043792139244,7,8.17606812351518,8.28618165458735,2.22271840628183,2.47649089891907,3.7115668192703,3.16230656746794,12,18,2,0.0708968144044321,0.56310595567867,0.414473684210526,0.111258126787976,152,TRUE,7
8157,5.26785815906333,7,8.46985576171296,8.40598008556083,1.90591135169196,2.41260296296657,3.62872146473302,3.28229366354704,23,18,4,0.0728341700448334,0.3959569384413,0.316062176165803,0.101692976266855,193,TRUE,7
8165,4.35670882668959,7,6.80284388540474,7.01675529275076,2.46998800440647,2.023380814879,2.77622157122814,2.57599184925021,9,12,1,0.0888851408331928,1,0.532467532467532,-0.0714681126371272,77,TRUE,7
8193,4.39444915467244,7,7.42615185222136,7.50832434905423,1.94576675685735,2.1662086021291,1.98257514316286,2.86189430431898,11,15,1,0.0790625,1,0.3875,-0.0521446159470586,80,TRUE,7
8201,1.6094379124341,2,5.90111740848877,6.11398858619648,2.42871654839841,0.843756558922086,0.510817394685138,0.323761239197458,2,3,1,0.375,1,1,0,4,FALSE,2
8207,5.4971682252932,7,8.11139222628067,8.29025474092808,1.48263066124323,2.46762441841233,3.93172690611069,2.71521034566184,65,18,5,0.0727700723128249,0.341258954427679,0.283950617283951,-0.0201661848057899,243,TRUE,7
8208,4.65396035015752,7,8.54666555773055,8.68234084446206,1.48955461484534,2.11397012438766,2.89209389490003,2.21264647385398,193,16,1,0.0658284023668639,1,0.413461538461538,-0.0774771829471387,104,TRUE,7
8221,2.30258509299405,3,6.8346200728736,9.49067892784822,6.79712051704077,2.21298288256452,2.90347619455758,3.57990686417027,7,5,1,0.259259259259259,1,0.666666666666667,-1.42605006529465,9,TRUE,3
8222,3.3322045101752,7,7.65694254562854,7.88049095046957,3.41931064737701,1.55309062730823,1.71900565529544,2.08949351854932,3,5,1,0.226337448559671,1,0.777777777777778,-0.116006974823661,27,TRUE,7
8233,4.31748811353631,7,6.81922628359816,7.24223842842053,2.13669525959525,1.57141711868825,2.65321869922264,3.16779261272629,32,14,1,0.0836376917457999,1,0.364864864864865,0.0442358376556774,74,TRUE,7
8235,4.86753445045558,7,7.74103565282734,7.90907216166609,2.75357671897681,2.06357484702974,2.90733314695924,2.77409647264931,9,19,3,0.0612343008232678,0.827053662640466,0.612403100775194,-0.0969724802087248,129,TRUE,7
8242,4.79579054559674,7,8.64025774953727,8.73923478136425,1.67781925889392,2.02057383061692,3.14787692635235,2.21169989859258,22,18,1,0.0579166666666667,1,0.416666666666667,-0.0356786412872022,120,TRUE,7
8244,4.87519732320115,7,8.45934436429707,8.60643036396299,3.15498528260249,2.00099071809746,1.91879841967964,3.41995910420173,7,22,1,0.0524260355029586,1,0.515384615384615,-0.0401781894832151,130,TRUE,7
8246,4.60517018598809,7,7.93576258612786,8.18812217448368,1.51575520370142,1.80213056872011,2.74031352668333,2.4690494074411,14,17,1,0.0666258545046424,1,0.323232323232323,-0.141945295739868,99,TRUE,7
8260,4.62497281328427,7,7.15384867525482,7.4340736667478,2.75610558868356,2.16113915689947,1.9037120790732,2.9650127932603,23,17,1,0.0649936280756789,1,0.574257425742574,-0.0376226417535777,101,TRUE,7
8269,0.693147180559945,1,7.0057890192535,11.5129254649702,11.5129254649702,0,0,0,15.5,1,1,1,1,0,0,1,FALSE,1
8277,5.26785815906333,7,7.89140969253314,8.11001894440593,3.00707720416545,2.25345785760233,3.24795020621939,3.30870816383671,14,22,2,0.054041719240785,0.596982469328036,0.559585492227979,0.118580615615079,193,TRUE,7
8288,4.26267987704132,7,7.02720718710466,7.10443187129965,2.64658691642777,1.89311846238071,2.69192038703283,2.11570341876634,7,11,1,0.0975510204081633,1,0.7,-0.0253905188387075,70,TRUE,7
8303,3.63758615972639,7,7.89312838514974,5.74798492103725,1.60755593401061,2.07248493378897,3.10520501901313,2.52072079980071,21,12,1,0.10445580715851,1,0.378378378378378,-0.127657337366383,37,TRUE,7
8308,2.39789527279837,2,5.50251095935761,6.43259023690011,1.86081398310085,2.47421778671532,2.7996542997498,2.51766445104346,24,6,1,0.18,1,0.4,0,10,FALSE,2
8311,4.72738781871234,7,7.8365115559058,8.02449616779628,2.01398815851367,1.80777976181157,3.0451688665095,2.53469947710134,12,18,1,0.0578762755102041,1,0.455357142857143,-0.0983905465338955,112,TRUE,7
8317,4.72738781871234,7,8.82092260820388,8.85275809642513,1.78660487111042,2.34962433591183,3.75365520332921,2.39110732908389,11,19,1,0.0583545918367347,1,0.428571428571429,0.098408519782882,112,TRUE,7
8336,0.693147180559945,1,5.08759633523238,11.5129254649702,11.5129254649702,0,0,0,6,1,1,1,1,0,0,1,FALSE,1
8345,4.12713438504509,5,7.4582758175427,7.63478237138092,2.37133415268153,2.23907461120509,3.00594234105866,3.09886476048934,20,16,1,0.0685299650631551,1,0.442622950819672,-0.399037326246008,61,TRUE,5
8355,3.29583686600433,7,9.09137484633133,9.82160291503891,6.31085589437366,2.53155938637922,4.55230705109175,2.8527675868746,25,6,1,0.230769230769231,1,1,-0.111865739118636,26,TRUE,7
8357,2.99573227355399,2,8.90602586352732,10.2509588987603,6.66537790077224,1.18026078305849,1.91207730155728,5.8400151813901,19,11,1,0.0969529085872576,1,0.105263157894737,0,19,FALSE,2
8365,5.48893772615669,7,8.65830287701007,8.81036812036436,2.36617512014582,2.62918643315427,4.38332321471563,3.46099079430414,77,21,5,0.0601745837709406,0.406001962776123,0.385892116182573,0.0683054112171834,241,TRUE,7
8377,3.3322045101752,7,6.74337599853939,7.60995281489049,4.82175194593772,1.77475669221536,2.54645697512765,4.32795303606247,22,9,1,0.1440329218107,1,0.592592592592593,0.0199402451534479,27,TRUE,7
8378,4.58496747867057,7,9.260567952759,9.39881951883634,1.07810035202647,2.09948715177197,3.24144466276643,2.07503208864217,4,15,2,0.0736528855351259,0.940057391858859,0.247422680412371,-0.0214045033989283,97,TRUE,7
8392,3.80666248977032,4,7.48121752135141,8.62478431761688,4.64923486765456,1.89241677949995,3.01107923629499,5.19439218869089,30,15,1,0.0774793388429752,1,0.386363636363636,0.627928043210308,44,TRUE,4
8396,4.24849524204936,5,7.55042595126627,8.67225395917735,3.57864785846354,1.7762504824863,2.81168509079257,5.02421238556096,14,13,2,0.0917874396135266,0.565637471119513,0.231884057971014,0.463380139197305,69,TRUE,5
8397,4.76217393479776,7,7.63266445589023,7.99628428851353,2.64675547846381,1.76974911473746,2.3242791569926,3.38214287577859,20,19,2,0.0563317479191439,0.966111771700357,0.448275862068966,-0.129167488328971,116,TRUE,7
8426,4.07753744390572,5,8.67783440668435,9.40337123076981,2.9774807236992,1.70707033967062,2.3912122344894,5.08527127870867,18,10,2,0.117717003567182,0.616527942925089,0,0.0982828797184817,58,TRUE,5
8435,4.86753445045558,7,7.7943332697129,7.90787667991945,2.84772249071677,1.77297292328501,1.61099716430927,2.95570629832507,6,20,2,0.0590709692927108,0.897361937383571,0.565891472868217,-0.00693388678339446,129,TRUE,7
8441,3.63758615972639,5,7.20469532554371,7.40228815680045,1.50008944809268,1.56000540769662,3.03705005700911,2.62268755718134,4,10,1,0.107377647918188,1,0.27027027027027,0.080119271705316,37,TRUE,5
8444,3.55534806148941,5,6.69020327718657,7.86779418016305,4.19660896812612,1.56981185334598,3.21585078544758,4.50831485964772,4,8,1,0.136678200692042,1,0.5,-0.0394112271083948,34,TRUE,5
8449,4.26267987704132,7,9.27214886760095,9.23547109422068,0.328940727570578,1.77782324406907,2.57598657897027,1.93188638519601,8,10,1,0.1,1,0,-0.078096696984441,70,TRUE,7
8450,3.95124371858143,5,7.41542745937442,8.29691958854318,2.91242553879977,1.30854317190931,2.32157705236899,4.66710134178875,13,11,1,0.0934256055363322,1,0.215686274509804,0.0659354812016108,51,TRUE,5
8453,4.30406509320417,7,6.87179061244267,7.39400699255345,2.18148975283902,2.41308641135489,2.65604057430581,2.85624538247706,16,16,1,0.0737474197785701,1,0.438356164383562,-0.513139332632819,73,TRUE,7
8458,2.77258872223978,6,6.36686034025432,6.57211138025023,3.07576230882057,1.08746639659887,1.78799818740018,0.334116866039375,15.5,3,1,0.342222222222222,1,1,-0.252866488577969,15,TRUE,6
8464,4.30406509320417,7,6.97880017565455,7.16033400186844,1.65507062133576,1.94734114733126,2.30333430368215,2.42624825929206,14,13,1,0.0823794332895477,1,0.356164383561644,-0.314357816280126,73,TRUE,7
8466,3.87120101090789,7,6.96752788967046,7.06585491552195,2.71730430990294,2.01139353973707,4.39443773064201,2.61808228037454,18,8,2,0.138071525577184,0.518334087822544,0.595744680851064,0.0943006054939049,47,TRUE,7
8474,5.32787616878958,7,7.90089515436142,8.11663986157539,2.33545369150467,1.94910638267243,2.37307664997809,3.49455264822371,42,19,4,0.059940511600238,0.460226055919096,0.370731707317073,-0.015077366885027,205,TRUE,7
8491,4.74493212836325,7,9.21777059612854,9.44642291028585,3.56349565436395,2.16347810502639,2.5251810029666,3.60349371683409,56,21,2,0.0564789165897199,0.900277008310249,0.56140350877193,-0.179842674653573,114,TRUE,7
8532,4.11087386417331,6,8.49209209334396,8.7169600734484,0.724707081627706,1.47902933539187,2.53918294731854,1.50866260609954,9,10,1,0.1,1,0.2,-0.329168365636802,60,TRUE,6
8543,5.34233425196481,7,7.94595566240852,8.19520159301592,3.23659318138263,2.38522335546498,2.56225880290105,3.42117042409351,56,22,3,0.0601423816568047,0.458394970414201,0.524038461538462,-0.0702524545059635,208,TRUE,7
8548,4.04305126783455,4,6.72030260335032,7.14842407285319,2.41686143477178,1.93918230479587,1.89210841476195,2.63560064038759,10,15,1,0.0676020408163265,1,0.553571428571429,-0.252373020032915,56,TRUE,4
8552,3.91202300542815,7,5.85512845198981,6.72435229325961,4.80905770336793,1.68210477193514,2.48067576537175,5.09262550632275,15.5,12,2,0.103706788837984,0.700124947938359,0.346938775510204,-0.0407590193876388,49,TRUE,7
8558,4.77912349311153,7,8.9824929900155,8.95604075221591,1.7290788000984,2.35781210988642,3.33145736187449,2.57876123120369,24,18,3,0.0660729675380638,0.843579431197932,0.398305084745763,0.125021783140772,118,TRUE,7
8560,3.58351893845611,7,8.60287443296891,9.07199375342697,5.69445847065639,2.38801839231995,4.31219239566114,3.41880536185074,7,6,1,0.180408163265306,1,0.914285714285714,0.000400026639828727,35,TRUE,7
8581,4.33073334028633,5,8.41754590832291,8.69995507467848,2.38661563083959,1.87501230256785,2.55682720833206,3.10912852957235,10,16,1,0.0641777777777778,1,0.413333333333333,-0.244368366081687,75,TRUE,5
8582,2.94443897916644,7,6.42313664266143,6.76796226480299,2.24972158979942,0.868891862009457,0.259349108814286,3.57927304251004,6,4,1,0.308641975308642,1,0.444444444444444,0.203862774195502,18,TRUE,7
8584,4.74493212836325,7,8.02104941547663,8.22436963688286,3.33551739657391,2.17813439501052,2.78088481987917,3.36626615250089,10,22,1,0.0563250230840259,1,0.596491228070175,-0.0302987268164561,114,TRUE,7
8585,1.94591014905531,4,5.75730426231157,8.18948143288068,5.37177935353809,2.07990511318503,1.86911294063251,4.77457797678167,4,2,1,0.555555555555556,1,1,0.267607624008921,6,TRUE,4
8586,4.20469261939097,5,7.83394774438134,8.54096379504009,2.61657396931142,2.13228442494651,3.39133500804059,4.86169561303215,24,10,2,0.118457300275482,0.537190082644628,0,0.0606902131148565,66,TRUE,5
8610,1.38629436111989,1,7.96956064894246,9.57079257170141,4.24917482094598,1.50027306926627,1.41142988917626,3.68416295840642,19,3,1,0.333333333333333,1,0.666666666666667,0,3,FALSE,1
8611,4.39444915467244,7,8.73654323819592,8.73310577347572,1.0697813201619,1.17056065457203,1.78415973341759,2.40676325140047,18,12,1,0.085625,1,0.175,0.178681345016595,80,TRUE,7
8619,5.18738580584075,7,8.01120640640209,8.0880354761733,2.4177080833299,2.1955629128449,2.59315013058967,3.36515976581088,28,21,3,0.0702562807726297,0.48510289104911,0.398876404494382,0.0699911110315703,178,TRUE,7
8623,4.35670882668959,7,6.76402014355459,7.30808836040922,3.43475454812636,2.79850600549338,2.72044676888621,3.98930977200548,50,17,1,0.0703322651374599,1,0.506493506493506,0.180064661369412,77,TRUE,7
8634,3.52636052461616,6,7.67996822621946,8.39804375199611,5.66831104872377,2.78507138409699,4.7230126499138,3.35427057112015,8,6,1,0.173553719008264,1,1,0.107754102897135,33,TRUE,6
8636,5.09375020080676,7,8.71665862509146,9.21555658706855,3.20045145016863,2.19298537601112,3.46407203382231,3.56869663209349,84,23,3,0.0474775186709343,0.849184575522024,0.493827160493827,-0.191931707793107,162,TRUE,7
8637,2.30258509299405,6,6.98353069697432,7.91194246574027,4.50567534256006,0.288867331340387,0.174443069221875,3.97384478138671,30,2,1,0.555555555555556,1,1,0.102834033307449,9,TRUE,6
8644,4.88280192258637,7,8.76184817196762,8.87835362238017,2.75698942009125,2.15088686745314,3.01042757738385,3.15061642426398,30,20,2,0.0544840044286463,0.955247363207272,0.49618320610687,-0.0741308185453323,131,TRUE,7
8652,5.48893772615669,7,8.78196040661036,8.97628486365658,2.13244584213191,2.58419127902674,3.42328605134301,3.34012208393441,102,19,5,0.0631359652898538,0.393226700642207,0.340248962655602,-0.158381183584618,241,TRUE,7
8655,3.68887945411394,7,7.93836548969549,8.995767843634,3.97638004185687,1.78556336353137,2.67454598598048,4.77978066189764,3,11,1,0.101906640368179,1,0.333333333333333,0.24814351004665,39,TRUE,7
8658,4.17438726989564,7,7.88562176674915,8.23666387312472,4.37963016801319,2.30604056147053,2.42990120035863,3.02706726083528,9,16,1,0.087890625,1,0.828125,0.072251015845789,64,TRUE,7
8666,4.61512051684126,7,7.64512819079443,7.82594867888777,1.82705789968759,1.69404374963653,2.79885983821491,2.89736730513797,8,18,1,0.0632,1,0.37,-0.0520822455629312,100,TRUE,7
8677,4.7361984483945,7,8.06312098388456,8.34782192221652,2.75254628403353,1.72782869962112,2.3421763585497,3.30892784720783,13,20,2,0.0605372386247944,0.965228287258203,0.47787610619469,-0.00778683985155843,113,TRUE,7
8691,4.45434729625351,7,7.6183767741708,7.61983004198889,2.68143579119196,2.17689148282476,3.23126078898777,2.92898370223137,12,14,1,0.0776470588235294,1,0.552941176470588,0.0697517440324433,85,TRUE,7
8693,3.97029191355212,5,7.80015887699281,8.59265223191306,2.85355096089073,1.35295973677879,1.55745531201132,4.65391006798002,14,11,1,0.0924556213017751,1,0.173076923076923,0.0602093145299114,52,TRUE,5
8694,4.81218435537242,7,9.27560132672773,9.33603422280247,2.24969478466492,1.79130994761183,3.32342667008695,3.16735489091679,33,19,3,0.0587207739854878,0.92058586401505,0.385245901639344,-0.0325310040861731,122,TRUE,7
8696,4.68213122712422,7,7.95129932272511,8.0334215775985,3.07527536145639,1.79738925425689,1.50331976088051,2.73777668419275,4,16,1,0.0631496200541532,1,0.626168224299065,-0.00407788509266026,107,TRUE,7
8703,5.11799381241676,7,9.01014200931292,9.10521518054718,2.71143516990169,2.35705579181414,2.16541784235873,3.40399280439325,18,19,3,0.0632893017854551,0.595659747423429,0.433734939759036,0.0910210906222625,166,TRUE,7
8712,4.52178857704904,7,7.71314219420145,7.77630099807197,3.33331365639437,1.9842371579302,1.34344270019403,2.94440541355143,14,15,1,0.0733003260475788,1,0.626373626373626,0.00485779441305155,91,TRUE,7
8732,5.23110861685459,7,8.58189043460962,8.68789600877232,2.51610726365418,2.30883932184005,3.25556465494446,3.2560270572408,62,20,3,0.0582726326742976,0.553069719042664,0.451612903225806,0.0208040582125781,186,TRUE,7
8735,3.13549421592915,7,6.5554624174343,8.37417787832894,5.7841987801687,1.87702360254236,3.08126374509274,3.34035998867625,15.5,9,1,0.18595041322314,1,0.772727272727273,-0.173220920200939,22,TRUE,7
8751,3.98898404656427,3,7.31459854687392,7.74673532709873,3.03453154442407,2.08299608211953,2.29746645416376,2.99320857951852,14,18,1,0.0558917764328943,1,0.566037735849057,-0.36357979816817,53,TRUE,3
8757,4.31748811353631,7,7.01227631057236,7.1177942650422,0.982033760234443,1.86752510574659,3.46720493668353,1.43868363587012,5,13,1,0.0847333820306793,1,0.337837837837838,0.112939874554554,74,TRUE,7
8769,4.63472898822964,7,7.85357301838005,8.10994017153524,3.03443568753498,1.90190644408934,2.2020749107634,3.15310671762163,6,18,1,0.0647827758554402,1,0.588235294117647,-0.055239006379746,102,TRUE,7
8777,0.693147180559945,1,7.58396482423415,11.5129254649702,11.5129254649702,0,0,0,9,1,1,1,1,1,0,1,FALSE,1
8783,3.80666248977032,6,7.51576751663833,7.73521085354429,4.29788051366403,2.32021980956702,2.36784972893744,2.3008130826306,10,10,1,0.114669421487603,1,1,-0.106364649220023,44,TRUE,6
8784,4.29045944114839,7,7.45547237049938,8.4143320606316,4.71515177196604,1.99467436954613,2.65556202305406,4.30467536193005,15,16,1,0.0744598765432099,1,0.611111111111111,-0.0750225585915236,72,TRUE,7
8806,3.93182563272433,7,7.05450224016158,7.25993320768754,2.73719541232128,1.75022646855063,3.56396687905791,2.92904540797834,1,8,1,0.1312,1,0.58,0.0183014735093173,50,TRUE,7
8812,3.2188758248682,7,7.03515228222664,7.48845580639691,3.99199663247704,1.2720860264776,1.20750263691069,1.7285220259865,5,4,1,0.270833333333333,1,1,-0.311887117476155,24,TRUE,7
8814,3.29583686600433,3,7.49014283459473,9.14577168384008,2.51546920140102,2.05158997133031,2.89234223484661,3.8337284795402,18,14,2,0.0769230769230769,0.857988165680474,0.269230769230769,-0.730483633835303,26,TRUE,3
8831,4.31748811353631,7,7.0209708214199,7.33847249299898,3.50352140239763,2.34084314387312,1.695397616561,2.45446899859447,6,15,1,0.0840029218407597,1,0.783783783783784,0.0132723028896906,74,TRUE,7
8843,4.52178857704904,7,9.14259494336987,9.71909060580104,1.9150838653593,2.31368243179878,3.09697048931609,3.92448731590554,45,15,4,0.0728172925975124,0.835044076802319,0.21978021978022,0.0852969795794543,91,TRUE,7
8850,4.89034912822175,7,8.55976479880288,8.76700541162974,3.22781138625371,2.3154136623579,2.77055734723258,3.63814877607455,6,23,1,0.0503902662993572,1,0.522727272727273,-0.0504830321630214,132,TRUE,7
8852,4.26267987704132,6,9.5092549699729,9.90826020581807,2.5573645565162,1.73162573016868,2.56343986171034,4.58670029442136,62,14,1,0.0787755102040816,1,0.157142857142857,0.145218205112096,70,TRUE,6
8876,4.12713438504509,7,7.43929706649109,7.63704776890928,1.39471009925664,1.43847876259746,2.46759123202665,2.17176223501086,12,11,1,0.100779360386993,1,0.344262295081967,0.00302760350294406,61,TRUE,7
8880,4.52178857704904,7,9.32333211694404,9.33410639116621,1.11318151764851,1.90961912115744,2.74503840031096,2.47593157051281,70,15,1,0.0733003260475788,1,0.230769230769231,-0.0874592375020658,91,TRUE,7
8883,1.79175946922805,3,5.2169393320063,9.41951764990519,7.88126216907325,1.88050244745101,0.605372206296046,4.97372482940036,4,3,1,0.44,1,0.6,-0.880234007617459,5,TRUE,3
8889,2.07944154167984,1,3.88263962553049,5.58456656296971,0.36642133678022,2.29276371223944,1.59680102272136,0.969459732188306,9,7,1,0.142857142857143,1,0.142857142857143,0,7,FALSE,1
8906,3.8286413964891,5,8.47214635479003,8.72125599241264,2.15197841552202,1.76810267207841,2.62320662655379,3.91025478298423,44,12,1,0.0883950617283951,1,0.244444444444444,0.195188519335468,45,TRUE,5
8913,4.85203026391962,7,7.78049264451199,7.94253788473191,2.58306442389079,2.11452506348572,2.93911398347827,2.96589696038861,10,21,1,0.052762105524211,1,0.543307086614173,0.031197629587426,127,TRUE,7
8922,4.61512051684126,7,7.35047960217696,7.63937575959209,1.80652863944336,1.91345593233131,2.92209600202958,2.41432337226271,10,17,1,0.0644,1,0.4,-0.129095607575569,100,TRUE,7
8928,3.98898404656427,5,7.04334392415742,7.49168881934475,1.36103543920856,1.47251487492564,1.71281854071509,1.94350744844318,10,11,1,0.0914916340334639,1,0.358490566037736,-0.528608353549134,53,TRUE,5
8933,5.26269018890489,7,7.84219473929128,8.0747644747685,2.87014966197893,2.36139431487877,3.27559305931516,3.19072463674451,18,19,2,0.0608723958333333,0.526258680555556,0.536458333333333,-0.16185707365395,192,TRUE,7
