"AGENCY_ID","log_n_train_rows","n_train_years_active","n_train_rows","has_trend_support","n_years_for_trend","mean_log_wp_train","median_log_wp_train","mean_log_prev_wp_train","median_log_prev_wp_train","mean_log_prev_poly_train","median_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train","agency_appointment_year","mean_max_age_train","mean_min_age_train","n_products_train","n_states_train","n_vendors_train","top_product_share","product_hhi","top_state_share","state_hhi","top_vendor_share","vendor_hhi","pl_share_train","cl_share_train","slope_mean_log_wp_by_year"
204,4.66343909411207,7,105,TRUE,7,8.06767532458777,8.55352512066363,8.11279928907597,8.55352512066363,1.86056161728931,0,1.79808444706586,2.41631584682065,2.59869311848905,4,1982,80,60,16,1,1,0.0666666666666667,0.065578231292517,1,1,1,1,0.4,0.6,0.0205484814191057
242,4.83628190695148,7,125,TRUE,7,8.67076475488791,8.35202369343985,8.75807843169125,8.40508328309873,2.68564285217312,0,2.14724273062802,2.80092557072749,3.14108120755572,18,1977,80,25,20,1,1,0.056,0.054208,1,1,1,1,0.496,0.504,0.0374525693742292
245,5.09375020080676,7,162,TRUE,7,8.4781263589091,8.78749861513635,8.7517731554299,9.15889698969055,0.714981454810664,0,2.3330247621378,3.57054304452122,2.00562365964945,98,2001,82,31,14,4,1,0.12962962962963,0.0852766346593507,0.512345679012346,0.380506020423716,1,1,0.141975308641975,0.858024691358025,-0.250784577553199
251,4.12713438504509,6,61,TRUE,6,7.76107066770674,8.00670084544037,7.97333702572316,8.38913252134872,1.70185794842215,0,2.0365332434479,3.13129848532335,2.73399593600551,14,1999,72,51,14,1,1,0.0983606557377049,0.0782047836603064,1,1,1,1,0.377049180327869,0.622950819672131,0.077560388680566
263,4.58496747867057,7,97,TRUE,7,7.52271638257066,7.36290538886835,7.71354973387704,7.90116259545047,1.72258838785342,0,2.20556142022717,3.48693684192913,2.63386754438018,16,1965,93,38,16,2,1,0.134020618556701,0.0717398235731746,0.907216494845361,0.831650547348284,1,1,0.350515463917526,0.649484536082474,-0.0886730537856669
291,2.39789527279837,6,10,TRUE,6,6.89055498219676,6.72325136643322,7.36310326857017,6.87314840247097,3.74196106137626,3.61091791264422,1.12758746786367,1.55624159129674,0.656981235399091,99999,99999,99999,99999,2,1,1,0.6,0.52,1,1,1,1,1,0,-0.477945425147354
292,4.38202663467388,6,79,TRUE,6,7.5518813466942,7.59538727885397,7.87595898866902,7.851571679721,1.84423281732992,0,1.96938357187723,3.30305921090744,2.30582059106498,24,1986,87,39,16,1,1,0.0759493670886076,0.064252523634033,1,1,1,1,0.443037974683544,0.556962025316456,-0.226993834863948
294,4.53259949315326,7,92,TRUE,7,8.39046786283483,8.29016385010568,8.37042262253168,8.42992445007396,1.76248794507427,0,1.74671808026518,2.71451569529404,2.88123504752374,9,1998,75,52,17,1,1,0.0760869565217391,0.070179584120983,1,1,1,1,0.33695652173913,0.66304347826087,0.0348445790918715
301,4.55387689160054,7,94,TRUE,7,7.45159000908194,7.12262954463259,7.95798114769129,7.66366256274466,2.83486632587374,0,2.06775191467638,2.5869663668135,3.88854655814601,17,2005,73,30,20,1,1,0.074468085106383,0.0613399728383884,1,1,1,1,0.468085106382979,0.531914893617021,0.000664720499430835
307,3.29583686600433,7,26,TRUE,7,7.76265827969177,7.85116574282191,9.71111608737941,9.36673922974981,7.57581148011915,5.26220672078954,1.33401986706951,1.73397854295796,3.77916027328346,99999,99999,99999,99999,14,1,1,0.269230769230769,0.162721893491124,1,1,1,1,0.653846153846154,0.346153846153846,-0.291193733094882
313,2.19722457733622,4,8,TRUE,4,6.17725348284496,5.99073902097432,7.46900652597913,6.6894258368364,2.87823136624256,0,0.828604289675057,1.4927624113571,5.32944890132634,5,2006,63,59,2,1,1,0.5,0.5,1,1,1,1,0,1,0.159548664282218
326,4.56434819146784,7,95,TRUE,7,7.58889496658305,7.09090982207998,7.68748079049596,7.06731984865348,2.9325798488734,2.56494935746154,2.0108991042508,2.81003682679493,3.05718639017378,4,1993,70,69,17,1,1,0.0736842105263158,0.0692520775623269,1,1,1,1,0.6,0.4,0.128597326437858
330,2.77258872223978,1,15,FALSE,1,8.33325902976751,9.09290727508409,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.95026489685388,2.67398257847741,0,26,2012,69,26,9,2,1,0.133333333333333,0.12,0.533333333333333,0.502222222222222,1,1,0,1,NA
348,0.693147180559945,1,1,FALSE,1,4.84055846371874,4.84055846371874,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,0,1,NA
351,4.63472898822964,6,102,TRUE,6,7.15431610405852,7.50312719450405,8.32978077840923,8.30302691537994,4.76222068331698,3.4811217321331,1.98199313702267,2.94978033656112,4.64358402209759,15,2007,75,39,19,2,1,0.107843137254902,0.0718954248366013,0.745098039215686,0.620146097654748,1,1,0.53921568627451,0.46078431372549,0.135770810527479
372,4.24849524204936,6,69,TRUE,6,6.06799450660781,6.2841341610708,7.177971249629,6.95749737087695,3.37968792981935,2.56494935746154,1.51700333238715,2.15259242331545,4.20523481032907,4,2007,52,38,13,1,1,0.0869565217391304,0.079605124973745,1,1,1,1,0.507246376811594,0.492753623188406,-0.0152286489745695
375,4.85981240436167,7,128,TRUE,7,8.9608374512527,8.72850347873281,9.13088641760797,8.82576449551636,3.08357085753477,2.56494935746154,1.99772527086225,2.67576390550146,3.39270832064559,26,1959,88,31,22,1,1,0.0546875,0.052490234375,1,1,1,1,0.515625,0.484375,0.00623347081739869
390,2.07944154167984,1,7,FALSE,1,6.02290869653131,5.38875204401924,6.99827577863444,7.44014668066269,1.8533825338583,1.09861228866811,1.92927387890077,2.07387975704085,2.07709502233065,22,2005,80,42,7,1,1,0.142857142857143,0.142857142857143,1,1,1,1,0.571428571428571,0.428571428571429,NA
401,4.20469261939097,7,66,TRUE,7,8.05263704383611,8.26809837077061,8.00500869733144,8.26809837077061,2.61325744108172,2.56494935746154,2.19763038237987,3.01865200456422,2.85160043026006,11,1999,68,31,11,1,1,0.106060606060606,0.0955004591368228,1,1,1,1,0.53030303030303,0.46969696969697,-0.0735800064324768
426,2.39789527279837,6,10,TRUE,6,5.98564034376368,6.05745542463608,6.28839965715867,6.05745542463608,2.87580177512539,2.6020033435384,0.962748578784135,1.94630521940531,0.404503662908828,99999,99999,99999,99999,2,1,1,0.6,0.52,1,1,1,1,1,0,-0.384439418596747
448,4.14313472639153,7,62,TRUE,7,9.12300535488241,9.03951091737738,9.30378835826005,9.36435514416688,0.371384692418394,0,1.30869277152658,1.8051237474615,2.05076338029154,17,2005,72,46,10,1,1,0.112903225806452,0.106659729448491,1,1,1,1,0,1,-0.0550637597917639
456,5.37989735354046,7,216,TRUE,7,8.02558093912104,8.05698071802325,8.0889936575498,8.11331809317473,2.23037082991214,0,2.19460063107649,2.62475902196222,2.76543143874513,18,1997,81,35,20,3,1,0.0972222222222222,0.0637431412894376,0.578703703703704,0.428369341563786,1,1,0.472222222222222,0.527777777777778,-0.0268184231191263
457,4.02535169073515,5,55,TRUE,5,7.15527644505524,7.31620260252877,7.76523133756648,7.58654995331768,2.23881444713453,0,2.01823684702103,3.06259567010394,3.6686786342242,12,2005,84,41,13,1,1,0.0909090909090909,0.0790082644628099,1,1,1,1,0.363636363636364,0.636363636363636,-0.503297232933252
462,2.07944154167984,7,7,TRUE,7,6.91257057737668,6.90575327631146,6.82219260500391,6.85540879860993,3.24007868274224,3.2188758248682,0.133536180145181,0.146167133608939,0.0560974890185551,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,1,0,0.0610142888037046
469,5.41164605185504,7,223,TRUE,7,8.24743527872211,7.73948979929813,8.34857528468175,7.93307977188041,2.80889874823126,2.56494935746154,2.03200956767631,2.42563642791158,2.97999415877153,69,1998,74,32,20,3,1,0.0672645739910314,0.0566872448671801,0.524663677130045,0.496993705885902,1,1,0.542600896860987,0.457399103139013,-0.014720427414982
470,5.27811465923052,7,195,TRUE,7,8.50125268290421,8.16448181074394,8.72555562903916,8.37286082052632,2.471242139757,2.56494935746154,2.56815732102978,4.44258910173176,3.02046856419992,10,1981,81,32,22,4,1,0.0769230769230769,0.0542537804076266,0.702564102564103,0.570545693622617,1,1,0.507692307692308,0.492307692307692,-0.072269057841288
477,1.94591014905531,1,6,FALSE,1,8.49804823833238,8.28594226438832,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.08968107903784,1.45910036271784,0,8,2012,76,30,6,1,1,0.166666666666667,0.166666666666667,1,1,1,1,0,1,NA
483,4.90527477843843,7,134,TRUE,7,8.83783495442178,8.97708050058024,8.98768052081116,9.00788677648974,3.01384843452902,1.97562185929071,2.12271527756586,2.5018585474532,3.32057675823018,19,1974,74,44,22,1,1,0.0522388059701493,0.0506794386277567,1,1,1,1,0.529850746268657,0.470149253731343,-0.107202266589348
506,4.34380542185368,6,76,TRUE,6,7.89680483919403,7.60950574172234,8.58379127595491,9.25496277319939,3.37866242484091,0,1.91464618288774,2.83440904239635,4.71523189220823,21,2006,80,40,18,1,1,0.0789473684210526,0.0630193905817174,1,1,1,1,0.315789473684211,0.684210526315789,-0.0568212465519896
507,4.76217393479776,7,116,TRUE,7,8.87878738188915,9.21770389780976,9.12299104632159,9.3788012675851,2.01092224281921,0,2.18167572866286,3.57494411131195,2.90686972095092,16,2002,75,34,19,2,1,0.0689655172413793,0.058858501783591,0.991379310344828,0.982907253269917,1,1,0.387931034482759,0.612068965517241,-0.124113121774476
512,4.75359019110636,7,115,TRUE,7,8.21440073914037,8.15794350710504,8.50478762111949,8.49148351178849,3.15238991893442,2.56494935746154,2.10432641734609,2.18565386024937,3.37994068833165,12,1985,99,41,21,1,1,0.0608695652173913,0.0573913043478261,1,1,1,1,0.521739130434783,0.478260869565217,-0.0518020211127752
526,1.79175946922805,2,5,FALSE,2,6.73825177109046,7.39773921581641,9.53778152016928,11.5129254649702,7.82878931617976,11.5129254649702,1.4406907958154,2.78206978754061,5.08614837406023,7,2009,70,36,3,1,1,0.4,0.36,1,1,1,1,1,0,NA
541,4.7361984483945,7,113,TRUE,7,7.56702597934424,7.06438288868429,7.68508068886876,7.18118882154358,2.17732688371412,2.30258509299405,1.50665166946732,2.27397022513844,2.3670962538342,20,1985,84,27,15,2,1,0.123893805309735,0.0776098363223432,0.849557522123894,0.744380922546793,1,1,0.504424778761062,0.495575221238938,-0.024715391053406
548,1.09861228866811,2,2,FALSE,2,7.31784264868714,7.31784264868714,5.75646273248511,5.75646273248511,5.75646273248511,5.75646273248511,1.81475113152208,1.28322283126523,8.14086766757574,11,1991,66,45,1,1,1,1,1,1,1,1,1,0,1,NA
553,4.75359019110636,7,115,TRUE,7,9.11628348315102,9.90898242801809,9.21817034617617,10.07069547152,1.79252173060015,0,2.19632596908035,3.95717132908515,2.86760054942137,20,1999,55,25,19,3,1,0.104347826086957,0.0616257088846881,0.956521739130435,0.916219281663516,1,1,0.347826086956522,0.652173913043478,-0.00152248477078948
562,5.40267738187228,7,221,TRUE,7,8.85004174727863,8.38335546616238,9.11898176502096,8.70126987374254,2.47875152922607,0,2.57271067172514,3.44544358786912,3.45389995464553,22,1980,83,27,21,4,1,0.081447963800905,0.0587006818042219,0.610859728506787,0.461067545709547,1,1,0.384615384615385,0.615384615384615,-0.122574563850302
563,4.64439089914137,7,103,TRUE,7,7.08988340953399,7.27410526836173,7.33317170372268,7.42186550253934,2.21348044517059,2.56494935746154,2.06984641440843,3.01348396118236,2.43909273577177,8,1978,66,37,18,1,1,0.0679611650485437,0.0628711471392214,1,1,1,1,0.533980582524272,0.466019417475728,-0.0185362286411495
564,4.12713438504509,7,61,TRUE,7,7.10692449843687,7.0352685992811,7.25277121560852,7.10727804309587,2.57261839059625,2.56494935746154,2.38052579851138,3.05597682478598,2.92035272487268,15,2001,73,31,9,1,1,0.114754098360656,0.111529158828272,1,1,1,1,0.540983606557377,0.459016393442623,-0.0504046763739009
578,4.58496747867057,7,97,TRUE,7,8.02595149039957,7.57763383260273,8.03247163681745,7.6303641696917,4.08236720889368,4.11087386417331,1.96694497752117,1.31451840638289,2.71824068313521,15,1966,89,35,16,2,1,0.144329896907216,0.0783292592198958,0.927835051546392,0.866085662663407,1,1,0.793814432989691,0.206185567010309,0.0632080839103526
581,3.2188758248682,7,24,TRUE,7,7.2564483970313,6.9226502783894,8.11136484044336,7.75239340328705,4.41934424813831,3.40119738166216,2.32647521045472,1.71262461545194,4.23414310029764,28,2006,59,27,6,1,1,0.291666666666667,0.215277777777778,1,1,1,1,0.541666666666667,0.458333333333333,0.0306989717382056
586,4.91998092582813,7,136,TRUE,7,9.17909857616761,9.32212612820867,9.33067865836376,9.46951394127946,3.57941477630994,3.17718502039868,2.31312458076494,2.12081243782292,3.77966973276283,22,1961,90,31,23,1,1,0.0514705882352941,0.049848615916955,1,1,1,1,0.536764705882353,0.463235294117647,-0.0806999376342679
599,3.93182563272433,7,50,TRUE,7,7.8435626660622,7.7778261032338,8.1317714406061,8.10366998757402,4.65032006113405,4.10260921319771,2.53074554416324,4.8452906023481,2.2171783920459,6,2005,59,57,8,1,1,0.14,0.1376,1,1,1,1,1,0,-0.098672571355692
604,5.68697535633982,7,294,TRUE,7,8.30445186680699,8.4680675430103,8.4522601931328,8.60914982855921,2.39082976507366,0,2.29342901096576,3.21377724438575,3.32082925572108,34,1990,86,31,22,5,1,0.0918367346938776,0.0618260909806099,0.414965986394558,0.307719005969735,1,1,0.401360544217687,0.598639455782313,-0.0304869080252278
609,1.79175946922805,1,5,FALSE,1,8.46421159900042,7.79893331004122,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,2.10918183601799,2.18376638148671,0,10,2011,55,39,5,1,1,0.2,0.2,1,1,1,1,1,0,NA
620,3.98898404656427,7,53,TRUE,7,6.21901505749856,6.25332868653379,5.81404435826781,6.75911604983603,3.9215886703714,2.99573227355399,1.81662191950797,3.07812360416149,4.43162902187287,99999,99999,99999,99999,16,2,1,0.132075471698113,0.0836596653613386,0.905660377358491,0.829120683517266,1,1,0.528301886792453,0.471698113207547,0.0693510903206174
625,1.94591014905531,3,6,TRUE,3,5.80714260758566,6.77047448382006,8.57708158589044,7.44784480888102,5.81328383031355,3.2188758248682,2.63622325227235,1.13795362048639,4.4208299471577,5,2009,54,32,2,1,1,0.5,0.5,1,1,1,1,1,0,-1.91362058603044
626,4.74493212836325,7,114,TRUE,7,7.21440433346595,7.22822106209676,7.20824686813401,7.25930928218591,2.69249447920367,2.56494935746154,1.89737940496585,2.66978624414937,2.19689360954731,31,1958,90,29,13,2,1,0.12280701754386,0.0854108956602031,0.754385964912281,0.629424438288704,1,1,0.692982456140351,0.307017543859649,0.0208541908516015
633,3.76120011569356,6,42,TRUE,6,7.33226705285808,7.47858335508627,8.22640966447466,8.58534176800637,2.46705545677933,0,1.55862155812119,2.46834897194564,4.78131486286245,14,2007,71,37,9,1,1,0.142857142857143,0.131519274376417,1,1,1,1,0.0476190476190476,0.952380952380952,0.437579298985397
643,4.84418708645859,7,126,TRUE,7,7.46833204181336,7.21366994276584,7.66521359432007,7.52023708366766,2.95117081676334,3.2188758248682,1.91684277342625,2.04380913828963,2.77821666483035,14,1970,89,32,19,2,1,0.111111111111111,0.0686570924666163,0.825396825396825,0.711766187956664,1,1,0.650793650793651,0.349206349206349,-0.144761718523342
650,4.969813299576,7,143,TRUE,7,8.82594675868064,9.13792235565774,9.0509880098813,9.33228097518086,3.2677811799706,3.25809653802148,2.19736041713026,2.52528945190037,3.44728668947857,11,1973,80,31,24,2,1,0.0769230769230769,0.0494400704190914,0.972027972027972,0.94562081275368,1,1,0.531468531468531,0.468531468531469,-0.0601552434267896
652,3.52636052461616,4,33,TRUE,4,8.2730172330973,8.22322205083499,9.49112003043787,10.3903664279858,4.69342323643097,0,1.81491625602446,3.52417040110295,5.61899949860948,104,2006,79,28,13,1,1,0.121212121212121,0.0853994490358127,1,1,1,1,0.181818181818182,0.818181818181818,1.07311790608266
663,4.00733318523247,4,54,TRUE,4,6.8204687321499,6.77062725065696,8.77305599183857,8.73031221015309,5.52276374529148,3.23848618144484,1.7255499077714,2.48658447438983,5.34397347497857,22,2008,62,33,12,3,1,0.166666666666667,0.107681755829904,0.592592592592593,0.445130315500686,1,1,0.314814814814815,0.685185185185185,0.455930169873716
668,4.07753744390572,6,58,TRUE,6,8.11465526351735,8.53408195349893,8.81670652905807,8.71595175905895,3.23457649694308,0,1.98909981110594,3.0937356981708,4.65516054269108,41,2007,64,33,14,1,1,0.103448275862069,0.079667063020214,1,1,1,1,0.327586206896552,0.672413793103448,-0.0537752490843051
678,4.36944785246702,6,78,TRUE,6,8.89827841972541,8.21931644562081,9.58640645998514,10.3346415474273,4.00565341802366,2.30258509299405,2.27442996499966,4.06322058509537,4.56767921539769,29,2007,68,32,13,2,1,0.0897435897435897,0.0775805391190007,0.961538461538462,0.92603550295858,1,1,0.384615384615385,0.615384615384615,-0.176240382178686
683,4.64439089914137,7,103,TRUE,7,9.16538148055565,9.63272814728026,9.37165036030359,9.95370479318546,2.03755556288573,0,2.15196979050246,3.48260331791475,3.15305955717589,96,2000,83,24,17,2,1,0.0776699029126214,0.0655104156847959,0.990291262135922,0.980771043453671,1,1,0.339805825242718,0.660194174757282,-0.0474341431343393
684,4.68213122712422,7,107,TRUE,7,8.27830280292062,8.26478044592002,8.37168373532953,8.30421034486466,2.11662314135401,0,1.82827130583833,2.387783002184,2.99466520728276,3,1973,90,55,18,1,1,0.0654205607476635,0.0626255568171893,1,1,1,1,0.392523364485981,0.607476635514019,0.0252429678338115
685,2.56494935746154,2,12,FALSE,2,5.72996578326099,5.38184665887456,7.74188702093393,6.60681907658996,4.39212475577742,3.19846482760807,2.1154165526481,2.21438372108573,4.04521114713061,18,1989,78,43,12,2,1,0.0833333333333333,0.0833333333333333,0.833333333333333,0.722222222222222,1,1,0.583333333333333,0.416666666666667,NA
690,4.92725368515721,7,137,TRUE,7,8.88209355169373,8.73192546692423,9.02963895871627,8.79614072863574,2.80402680647255,3.2188758248682,1.95573700158881,2.71089400374769,2.90358209189344,36,1965,91,29,20,2,1,0.0802919708029197,0.0527998295061005,0.970802919708029,0.94331077841121,1,1,0.54014598540146,0.45985401459854,-0.100164561758137
692,4.77068462446567,7,117,TRUE,7,8.017319805899,7.90322680873073,8.23993894641977,7.98432302914812,2.76503805351095,0,1.88176538793144,2.00734425571541,3.2777707649313,28,1963,80,35,20,1,1,0.0598290598290598,0.0569070056249543,1,1,1,1,0.478632478632479,0.521367521367521,-0.0327442745598484
693,4.87519732320115,7,130,TRUE,7,9.06423841939653,9.0522911341311,9.33375227838885,9.34741982055811,2.92748896312334,2.89191259116487,2.12020299736688,2.83154496751084,3.19827827786314,59,1958,95,31,19,2,1,0.0615384615384615,0.0536094674556213,0.992307692307692,0.984733727810651,1,1,0.507692307692308,0.492307692307692,-0.267887843412353
702,2.70805020110221,6,14,TRUE,6,6.0503736060765,6.47985812384463,6.1313202137271,7.27965107753804,2.48760703616068,2.38108696739888,2.31343551643519,2.50451918758272,1.88603163588461,99999,99999,99999,99999,8,2,1,0.5,0.285714285714286,0.857142857142857,0.755102040816326,1,1,0.785714285714286,0.214285714285714,0.100816776464617
703,4.33073334028633,6,75,TRUE,6,7.53480171552654,7.35897101591396,8.52683273668959,8.22282213081366,4.88788991394627,4.69134788222914,2.12932793218284,2.18176008444198,4.29002965216015,24,2007,74,37,14,2,1,0.133333333333333,0.0826666666666667,0.893333333333333,0.809422222222222,1,1,0.613333333333333,0.386666666666667,-0.158512982308163
716,4.36944785246702,7,78,TRUE,7,8.24899354813852,8.62026887053895,8.57937015222056,8.77092426390008,1.47656719080291,0,1.56958120288194,2.27127069261969,3.47701145263375,25,2004,71,30,11,3,1,0.102564102564103,0.0913872452333991,0.923076923076923,0.856344510190664,1,1,0.0897435897435897,0.91025641025641,-0.0915990573943552
726,4.23410650459726,7,68,TRUE,7,7.55136951468265,7.64939185299452,7.64519240024799,7.71846732612616,2.09433633565744,0,1.7595863637503,2.502623844489,2.37748332530292,6,1966,93,46,11,1,1,0.102941176470588,0.0990484429065744,1,1,1,1,0.485294117647059,0.514705882352941,0.048229863101379
754,0.693147180559945,1,1,FALSE,1,4.26267987704132,4.26267987704132,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,48,1983,90,33,1,1,1,1,1,1,1,1,1,0,1,NA
756,1.09861228866811,1,2,FALSE,1,4.13968036720777,4.13968036720777,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,0.173349893665892,0.12257688532912,0,12,2008,69,43,2,1,1,0.5,0.5,1,1,1,1,0,1,NA
770,4.60517018598809,7,99,TRUE,7,7.73488173992477,7.61540676174489,8.00364231197491,7.89058253465654,3.33488210197202,2.56494935746154,2.0262787805586,2.48448691169768,3.48842911243111,12,1974,83,49,19,1,1,0.0707070707070707,0.0645852464034282,1,1,1,1,0.575757575757576,0.424242424242424,0.0492023478140783
772,5.3890717298165,7,218,TRUE,7,8.37641068223441,8.26489738071614,8.89387143294472,9.10851482747729,2.90548094741814,0,2.75885280399448,3.68025556037365,4.08490019944945,301,1993,92,25,21,6,1,0.0963302752293578,0.0648514434811885,0.55045871559633,0.363058665095531,1,1,0.311926605504587,0.688073394495413,-0.0509196925013181
778,4.24849524204936,7,69,TRUE,7,8.60755566987823,8.69316127423802,8.72322220833626,8.90682562154103,0.499533584144496,0,1.49024018276798,1.51876799442519,1.69545762509677,38,1999,73,32,11,1,1,0.101449275362319,0.0980886368409998,1,1,1,1,0.115942028985507,0.884057971014493,-0.0742389998266507
780,3.97029191355212,7,52,TRUE,7,6.42873250347639,6.4739353742115,6.92197540988518,6.58772388740439,2.33270462365521,0,1.94165416130127,3.38424608243237,3.09707047189281,22,2003,85,37,10,1,1,0.134615384615385,0.11094674556213,1,1,1,1,0.461538461538462,0.538461538461538,-0.0981539683605181
787,3.09104245335832,5,21,TRUE,5,6.32305103431417,6.94601399109923,5.39039045276071,6.58892647753352,0.548234545950963,0,1.86709365752057,2.31437103521313,2.51232630541003,21,2003,79,35,9,1,1,0.238095238095238,0.151927437641723,1,1,1,1,0,1,0.265900303158561
791,5.04342511691925,7,154,TRUE,7,8.62485505999254,9.06445484149498,9.06644227432111,9.73126450143221,2.59891733615888,0,2.30193620328194,3.41278360778523,4.15656697460336,12,2004,70,32,16,3,1,0.0974025974025974,0.0764884466183167,0.538961038961039,0.443329397874852,1,1,0.292207792207792,0.707792207792208,-0.11193643366042
803,4.35670882668959,7,77,TRUE,7,7.81625289396404,7.67925142595306,8.40993129415052,8.67963001754362,3.65040296619549,2.56494935746154,1.74730163273972,2.79166862750523,4.12228056668947,11,2006,69,32,13,1,1,0.0909090909090909,0.0834879406307978,1,1,1,1,0.519480519480519,0.480519480519481,0.123232213135696
805,4.26267987704132,6,70,TRUE,6,6.58451970631216,6.62372997436536,7.70241653794463,7.52199345546066,3.81021372257657,1.93560050545395,1.721141953853,1.86425172765449,4.67716612586669,11,2007,56,35,15,2,1,0.142857142857143,0.0861224489795918,0.871428571428571,0.775918367346939,1,1,0.442857142857143,0.557142857142857,-0.0104830225342744
806,4.95582705760126,7,141,TRUE,7,7.97436450077296,8.00969535774292,8.07679244897429,8.14330232890666,2.65813695662008,2.56494935746154,2.15992721721781,2.32256289529724,2.94508542353565,12,1966,77,40,22,2,1,0.0638297872340425,0.0493435943866003,0.985815602836879,0.972033599919521,1,1,0.539007092198582,0.460992907801418,-0.0696561017256813
808,3.93182563272433,7,50,TRUE,7,7.84785256415985,6.62946978681557,8.4060894912233,7.43847783256947,5.03983968961692,4.40013232565517,2.37778704617454,4.56075549237929,2.97756433162158,11,2005,83,49,8,2,1,0.28,0.1672,0.86,0.7592,1,1,0.94,0.06,-0.187626014884524
810,4.63472898822964,7,102,TRUE,7,7.94770969325237,7.74305263999477,7.97477644795689,7.79365429844381,2.05680181028334,0,1.84225452518532,2.48233701829336,2.53674459282289,12,1997,73,39,16,1,1,0.0686274509803922,0.0647827758554402,1,1,1,1,0.480392156862745,0.519607843137255,-0.0422672434064079
811,5.71373280550937,7,302,TRUE,7,8.25825024698375,8.12814165030976,8.41060419677802,8.18615831195366,2.31574760491101,0,2.08771851541784,2.91390816363442,3.14268244543166,91,1989,83,27,21,4,1,0.0728476821192053,0.0577825533967808,0.417218543046358,0.342901627121617,1,1,0.427152317880795,0.572847682119205,0.0419748178092824
817,4.57471097850338,7,96,TRUE,7,8.19909946481087,7.91151180735143,8.27438009581025,7.9769021432008,3.0162978593545,3.2188758248682,1.74063015615121,1.23493115300947,2.78375214110398,9,1982,91,47,15,1,1,0.0729166666666667,0.0705295138888889,1,1,1,1,0.604166666666667,0.395833333333333,-0.00631271096530425
831,1.38629436111989,1,3,FALSE,1,5.60670053759616,5.69035945432406,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.89579512525664,1.89441021064229,0,22,2012,69,33,3,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,0,NA
834,4.9416424226093,7,139,TRUE,7,8.3109271466025,8.34267788640156,8.52198437340183,8.55358104966852,3.03865245149533,2.56494935746154,2.3402016332338,3.04383318163692,3.15399000402809,9,1980,77,36,23,1,1,0.0503597122302158,0.0488069975674137,1,1,1,1,0.575539568345324,0.424460431654676,-0.075051533309349
847,4.54329478227,7,93,TRUE,7,8.42428047391214,8.48838210956212,8.51690475310688,8.6372154958157,1.37573346985822,0,1.39846742326137,2.06194864431545,2.40130194496406,12,1988,88,34,15,1,1,0.0752688172043011,0.0720314487223957,1,1,1,1,0.290322580645161,0.709677419354839,-0.00797516989245541
851,3.73766961828337,5,41,TRUE,5,7.29240684726972,7.71970719530733,7.66448340554652,7.88031291630959,2.00186837293551,0,1.54946318646652,2.44619602107655,3.18806731819837,8,2003,74,50,12,1,1,0.121951219512195,0.0945865556216538,1,1,1,1,0.317073170731707,0.682926829268293,-0.00269288923382016
859,4.78749174278205,7,119,TRUE,7,8.90330959041198,9.20713524102723,8.90124080372155,8.81393955874286,2.22274262919287,0,2.07192646870063,3.15015982159597,2.85420339984109,67,1979,78,28,18,1,1,0.0588235294117647,0.0579761316291222,1,1,1,1,0.420168067226891,0.579831932773109,0.0179026024128682
864,4.31748811353631,7,74,TRUE,7,7.79260093242258,7.59758269807645,8.15519715070481,7.75989238078579,2.46831126849202,0,2.07860115925605,3.36404378889659,3.64769802520932,4,1979,61,58,15,1,1,0.0945945945945946,0.0814463111760409,1,1,1,1,0.391891891891892,0.608108108108108,-0.0756671442267715
865,4.06044301054642,2,57,FALSE,2,8.07717820002839,8.02943284058124,7.69928591797497,8.02943284058124,0.992805444373179,0,2.29121293033293,3.05378990805903,1.96297647279013,24,2001,74,44,15,4,1,0.12280701754386,0.0834102800861804,0.508771929824561,0.354262850107725,1,1,0.228070175438596,0.771929824561403,NA
877,5.26785815906333,7,193,TRUE,7,7.81046386103514,7.87674851184564,7.84121559729867,8.00703401219341,2.70608783930668,2.56494935746154,2.12018033299238,3.14407166210354,2.88568561007625,19,1985,73,39,21,3,1,0.10880829015544,0.0689682944508577,0.569948186528497,0.437729871942871,1,1,0.559585492227979,0.440414507772021,-0.00811228917233709
884,4.90527477843843,7,134,TRUE,7,7.93752408293875,7.88105649242,8.31043416612779,8.21513906120333,2.73741300518067,1.73286795139986,1.61008237440867,2.17931168926278,3.55035436985155,11,2003,59,36,22,2,1,0.0970149253731343,0.0566941412341279,0.895522388059702,0.812875918912898,1,1,0.5,0.5,0.0324679198272442
